MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT,MFD_FIT_AREA_NORM
5.75,7,57,1.7501e-01,1.1726e+00,1.4967e+00,2.1350e-01
5.85,5,50,1.2501e-01,9.9755e-01,1.2649e+00,1.8044e-01
5.95,4,45,1.0001e-01,8.7254e-01,1.0688e+00,1.5247e-01
6.05,0,41,0.0000e+00,7.7253e-01,9.0290e-01,1.2880e-01
6.15,4,41,1.0001e-01,7.7253e-01,7.6249e-01,1.0877e-01
6.25,5,37,9.8044e-02,6.7253e-01,6.4367e-01,9.1817e-02
6.35,7,32,1.3726e-01,5.7448e-01,5.4312e-01,7.7475e-02
6.45,4,25,7.8435e-02,4.3722e-01,4.5804e-01,6.5338e-02
6.55,6,21,1.1765e-01,3.5879e-01,3.8605e-01,5.5068e-02
6.65,1,15,1.9609e-02,2.4113e-01,3.2512e-01,4.6378e-02
6.75,1,14,1.9609e-02,2.2153e-01,2.7357e-01,3.9024e-02
6.85,3,13,5.8826e-02,2.0192e-01,2.2995e-01,3.2802e-02
6.95,1,10,1.9609e-02,1.4309e-01,1.9304e-01,2.7536e-02
7.05,0,9,0.0000e+00,1.2348e-01,1.6180e-01,2.3080e-02
7.15,1,9,1.9609e-02,1.2348e-01,1.3537e-01,1.9310e-02
7.25,2,8,3.9218e-02,1.0387e-01,1.1300e-01,1.6120e-02
7.35,0,6,0.0000e+00,6.4655e-02,9.4077e-02,1.3420e-02
7.45,1,6,1.9609e-02,6.4655e-02,7.8062e-02,1.1135e-02
7.55,0,5,0.0000e+00,4.5046e-02,6.4510e-02,9.2021e-03
7.65,0,5,0.0000e+00,4.5046e-02,5.3042e-02,7.5663e-03
7.75,3,5,2.7028e-02,4.5046e-02,4.3338e-02,6.1821e-03
7.85,0,2,0.0000e+00,1.8018e-02,3.5127e-02,5.0107e-03
7.95,1,2,9.0092e-03,1.8018e-02,2.8179e-02,4.0196e-03
8.05,1,1,9.0092e-03,9.0092e-03,2.2299e-02,3.1809e-03
8.15,0,0,0.0000e+00,0.0000e+00,1.7323e-02,2.4711e-03
8.25,0,0,0.0000e+00,0.0000e+00,1.3113e-02,1.8706e-03
8.35,0,0,0.0000e+00,0.0000e+00,9.5508e-03,1.3624e-03
8.45,0,0,0.0000e+00,0.0000e+00,6.5362e-03,9.3237e-04
8.55,0,0,0.0000e+00,0.0000e+00,3.9852e-03,5.6848e-04
8.65,0,0,0.0000e+00,0.0000e+00,1.8266e-03,2.6056e-04
8.75,0,0,0.0000e+00,0.0000e+00,1.8266e-03,2.6056e-04
