1959 11 27 0625 116.200 -25.800  18.0 3.93 MW Doyle
1963 11 17 0755 116.800 -25.000  18.0 3.11 MW MGO
1968 02 02 1009 114.700 -23.300  18.0 3.29 MW MGO
1969 03 28 0333 116.200 -25.400   7.0 2.79 MW MGO
1969 06 19 2101 114.700 -23.300   7.0 3.87 MW MGO
1969 08 11 0855 115.700 -24.900   7.0 3.62 MW MGO
1969 08 17 1755 116.000 -25.100   7.0 3.87 MW MGO
1971 05 12 0916 115.200 -22.900   0.0 3.38 MW MGO
1970 01 12 2356 115.030 -23.030   0.0 2.81 MW MGO
1971 05 19 0422 115.500 -22.900   0.0 3.75 MW MGO
1973 09 27 2002 116.000 -22.200  10.0 3.32 MW MGO
1978 01 17 2215 115.520 -22.720  30.0 3.22 MW MGO
1978 03 13 1457 115.800 -24.320   0.0 2.95 MW MGO
1982 07 11 0222 114.470 -22.930  10.0 2.85 MW MGO
1984 01 08 1153 115.700 -24.670  10.0 2.99 MW MGO
1985 01 14 1927 114.730 -22.180  10.0 2.81 MW MGO
1985 12 10 1133 117.010 -25.320  10.0 2.75 MW MGO
1986 07 28 2005 115.180 -23.710   5.0 2.83 MW MGO
1989 06 20 2119 116.881 -25.410   5.0 2.75 MW MGO
1991 06 22 1951 115.576 -24.423   5.0 2.93 MW MGO
1993 07 27 1118 116.620 -24.370   5.0 2.93 MW MGO
1997 08 16 2252 114.483 -22.673   5.0 2.93 MW MGO
1997 11 02 1824 115.862 -21.891   5.0 2.86 MW MGO
1998 03 04 1144 115.146 -23.403   5.0 2.93 MW MGO
1998 05 18 1824 114.633 -23.223   5.0 2.86 MW MGO
2002 03 20 1702 114.678 -23.308  20.0 2.86 MW AUST
2003 05 01 0249 115.725 -24.596  31.0 2.93 MW AUST
2006 02 05 2006 114.959 -23.737  15.0 2.93 MW AUST
2013 03 27 1410 116.755 -25.001  10.0 2.86 MW AUST
2016 07 22 0036 115.401 -22.536   0.0 2.93 MW AUST
2017 04 25 1108 114.450 -23.009  10.0 2.93 MW AUST
